,funny,posted,item_id,recommend,user_id,sentiment_analysis
1310,2 people found this review funny,2015-04-12,300080,True,76561198059162960,2
1311,3 people found this review funny,2013-12-10,570,True,76561198086051664,2
1312,1 person found this review funny,2015-10-27,391540,True,76561198043917504,0
1313,1 person found this review funny,2015-12-14,232090,True,76561198084246672,2
1314,1 person found this review funny,2015-09-09,399520,True,76561198062377936,1
1315,1 person found this review funny,2014-12-08,730,True,76561198049369472,2
1316,1 person found this review funny,2013-03-10,3480,True,76561198060678960,0
1317,2 people found this review funny,2015-06-16,252490,True,76561198088203008,1
1318,1 person found this review funny,2015-03-17,17410,True,76561198050116528,0
1319,1 person found this review funny,2015-11-17,730,True,76561198060351216,2
1320,1 person found this review funny,2015-02-01,282900,True,76561198060351216,2
1321,2 people found this review funny,2015-06-07,730,True,76561198029229664,1
1322,2 people found this review funny,2014-07-02,8930,True,76561198022460192,2
1323,1 person found this review funny,2014-01-05,113020,True,76561198049272848,2
1324,1 person found this review funny,2015-06-04,375600,True,76561198049272848,2
1325,1 person found this review funny,2014-08-28,304930,True,76561198091722896,0
1326,1 person found this review funny,2015-02-16,301520,True,76561198106127344,2
1327,9 people found this review funny,2015-01-27,230410,True,76561198039483840,1
1328,1 person found this review funny,2014-09-20,4000,True,76561198041906208,2
1329,1 person found this review funny,2014-01-21,550,True,76561198041906208,2
1330,1 person found this review funny,2015-07-24,323370,True,76561198063128416,1
1331,1 person found this review funny,2015-02-19,262410,True,76561198106609216,2
1332,1 person found this review funny,2015-03-31,255710,True,76561198053963920,0
1333,15 people found this review funny,2015-06-20,283960,True,76561198041739024,2
1334,1 person found this review funny,2014-03-24,227280,True,76561198041739024,0
1335,2 people found this review funny,2015-01-23,249990,True,76561198041739024,1
1336,2 people found this review funny,2015-03-25,2810,True,76561198052785888,2
1337,2 people found this review funny,2015-10-18,570,True,76561198032545344,1
1338,1 person found this review funny,2015-10-07,730,True,694201337694201344,2
1339,1 person found this review funny,2014-06-21,440,True,76561198083972464,2
1340,1 person found this review funny,2015-08-01,323470,True,76561198083972464,1
1341,1 person found this review funny,2014-10-09,214870,True,76561198025489168,2
1342,1 person found this review funny,2015-07-30,388090,False,76561198042063904,0
1343,1 person found this review funny,2015-02-11,221100,True,76561198026516912,2
1344,21 people found this review funny,2015-03-26,236850,True,76561198067960384,1
1345,1 person found this review funny,2014-09-28,211820,True,76561198100811088,2
1346,1 person found this review funny,2014-12-23,239030,True,76561198100811088,2
1347,2 people found this review funny,2015-07-08,730,True,76561198078840416,1
1348,2 people found this review funny,2015-09-15,570,True,76561198078840416,2
1349,3 people found this review funny,2015-08-06,349580,False,76561198093768304,2
1350,1 person found this review funny,2015-05-31,570,True,76561198054183424,2
1351,2 people found this review funny,2015-02-10,440,True,76561198055317600,2
1352,1 person found this review funny,2015-06-22,275700,False,-9223372036854775808,2
1353,2 people found this review funny,2014-12-29,235800,True,76561198035531440,0
1354,2 people found this review funny,2015-08-10,381560,False,76561197999483872,2
1355,1 person found this review funny,2015-10-06,406080,False,76561197999483872,2
1356,1 person found this review funny,2015-12-15,38410,True,76561198045852304,2
1357,1 person found this review funny,2014-01-24,244870,True,76561198066536192,2
1358,2 people found this review funny,2015-01-23,203160,True,76561198092847312,0
1359,1 person found this review funny,2015-11-10,404410,False,76561198065899296,2
1360,6 people found this review funny,2015-06-05,365900,False,76561198065899296,2
1361,1 person found this review funny,2015-11-14,371420,True,76561198095512112,2
1362,1 person found this review funny,2014-07-13,220,False,76561198095512112,0
1363,1 person found this review funny,2014-12-29,238960,True,76561198083477264,1
1364,1 person found this review funny,2015-10-31,31280,True,76561198128303296,2
1365,1 person found this review funny,2015-10-11,403520,True,76561198065221936,0
1366,1 person found this review funny,2015-03-16,730,True,76561198060457376,0
1367,1 person found this review funny,2014-04-15,440,True,76561198094077200,2
1368,1 person found this review funny,2014-08-30,298630,True,334756875,2
1369,1 person found this review funny,2015-04-16,346010,True,76561198139439968,0
1370,2 people found this review funny,2015-07-23,333930,True,76561198070084960,1
1371,181 people found this review funny,2015-03-23,244770,True,76561198081604688,2
1372,1 person found this review funny,2015-06-30,72900,True,76561198044023104,1
1373,3 people found this review funny,2015-01-16,55345,False,76561198044023104,1
1374,1 person found this review funny,2015-03-20,304930,True,76561198091448704,2
1375,21 people found this review funny,2015-08-20,375950,True,76561198066299328,0
1376,1 person found this review funny,2015-09-17,242880,True,76561198066299328,1
1377,1 person found this review funny,2015-05-09,730,True,76561198066299328,1
1378,1 person found this review funny,2013-09-16,240,False,76561198069668512,0
1379,186 people found this review funny,2015-04-28,6910,False,76561198069668512,0
1380,4 people found this review funny,2015-07-10,360760,True,76561198101743008,1
1381,25 people found this review funny,2015-11-03,213210,True,1457184935981,1
1382,1 person found this review funny,2014-11-17,242880,True,76561198076135600,2
1383,1 person found this review funny,2015-03-05,50300,True,76561198064636400,2
1384,1 person found this review funny,2015-12-07,299480,False,76561198090934288,0
1385,2 people found this review funny,2015-08-05,34900,True,76561198050721824,0
1386,1 person found this review funny,2015-01-21,12210,True,76561198050721824,0
1387,1 person found this review funny,2015-08-17,41070,True,1221733,1
1388,1 person found this review funny,2015-04-14,24010,False,76561198021193392,2
1389,1 person found this review funny,2014-05-20,261980,False,76561198024316192,2
1390,4 people found this review funny,2015-05-08,356670,True,76561198054566864,0
1391,1 person found this review funny,2015-04-29,218620,True,76561198028617376,2
1392,1 person found this review funny,2015-07-11,335300,True,76561198093465904,2
1393,1 person found this review funny,2015-10-19,8930,True,76561198088748672,2
1394,2 people found this review funny,2015-10-15,224540,True,76561198088748672,2
1395,1 person found this review funny,2015-08-14,359320,True,76561198072751872,2
1396,1 person found this review funny,2014-12-12,304930,True,76561198155174480,2
1397,3 people found this review funny,2015-01-31,317660,False,76561198067704928,2
1398,10 people found this review funny,2014-12-25,298110,True,76561198088857504,1
1399,1 person found this review funny,2015-01-15,261640,False,76561198103635104,0
1400,1 person found this review funny,2015-06-05,236510,False,76561197991723200,0
1401,1 person found this review funny,2015-11-15,312780,False,76561198040864816,0
1402,1 person found this review funny,2011-12-28,57400,True,76561198051748816,0
1403,1 person found this review funny,2014-01-13,204340,True,76561198076770528,2
1404,1 person found this review funny,2013-11-26,219740,True,76561198076770528,0
1405,1 person found this review funny,2015-12-28,440,True,76561198068953568,2
1406,1 person found this review funny,2015-07-02,250420,False,76561198068953568,0
1407,1 person found this review funny,2015-06-30,620,True,76561198068953568,2
1408,1 person found this review funny,2014-07-08,304930,True,76561198068953568,0
1409,1 person found this review funny,2014-05-31,49800,False,76561198068953568,0
1410,3 people found this review funny,2015-11-24,418910,True,76561198095765520,2
1411,1 person found this review funny,2015-01-12,730,False,76561198044865152,1
1412,2 people found this review funny,2015-07-21,570,True,76561198102272176,2
1413,1 person found this review funny,2013-04-02,440,True,76561198069220384,2
1414,2 people found this review funny,2015-01-16,22380,True,76561198080345472,1
1415,1 person found this review funny,2015-03-30,252490,True,76561198063818752,1
1416,2 people found this review funny,2015-01-22,313340,True,76561198043157456,2
1417,1 person found this review funny,2014-07-03,216150,True,76561198061456944,1
1418,1 person found this review funny,2014-01-18,221100,True,76561198085879024,2
1419,1 person found this review funny,2014-01-27,10220,False,76561198119376784,0
1420,1 person found this review funny,2014-08-23,241540,True,76561198119376784,2
1421,1 person found this review funny,2014-05-10,223710,True,76561198119376784,2
1422,1 person found this review funny,2014-01-27,233450,True,76561198119376784,2
1423,1 person found this review funny,2014-01-27,211820,True,76561198119376784,2
1424,1 person found this review funny,2013-12-27,251570,True,76561198119376784,2
1425,1 person found this review funny,2014-06-28,730,True,76561198022316720,2
1426,1 person found this review funny,2014-01-19,440,True,7515953,1
1427,1 person found this review funny,2014-12-17,301520,True,7515953,2
1428,4 people found this review funny,2015-12-02,306130,False,76561198050300832,0
1429,1 person found this review funny,2015-03-14,730,True,76561198077783040,2
1430,1 person found this review funny,2015-03-28,330830,True,76561198084063744,2
1431,1 person found this review funny,2014-12-27,218620,True,76561198063816800,0
1432,1 person found this review funny,2015-08-22,22380,True,76561198063816800,0
1433,2 people found this review funny,2015-07-26,388090,True,76561198097742192,1
1434,1 person found this review funny,2015-11-01,218620,True,76561198097742192,1
1435,2 people found this review funny,2014-07-30,570,True,76561198119867376,0
1436,3 people found this review funny,2014-08-08,9450,True,76561198045501632,2
1437,2 people found this review funny,2015-04-19,247000,True,76561198080561680,0
1438,1 person found this review funny,2014-03-18,620,True,76561198031290496,2
1439,3 people found this review funny,2015-01-18,253710,True,76561198031290496,1
1440,1 person found this review funny,2014-05-08,219740,True,76561198031290496,2
1441,1 person found this review funny,2014-11-02,104900,True,76561198031290496,1
1442,2 people found this review funny,2014-05-24,340,True,76561198031290496,1
1443,1 person found this review funny,2014-05-29,221100,True,76561198031290496,2
1444,1 person found this review funny,2015-06-21,218620,True,76561198057462480,0
1445,4 people found this review funny,2015-01-23,8930,True,76561198044443968,2
1446,1 person found this review funny,2014-04-01,230410,True,76561198066255040,2
1447,1 person found this review funny,2015-03-06,730,True,76561198074635808,2
1448,2 people found this review funny,2015-11-06,730,True,76561198080080288,2
1449,1 person found this review funny,2015-02-04,221020,True,76561197975867680,2
1450,1 person found this review funny,2015-01-14,440,True,76561198059902944,2
1451,1 person found this review funny,2015-08-28,730,True,76561198146862784,2
1452,1 person found this review funny,2015-04-28,220200,True,76561198070588176,2
1453,1 person found this review funny,2015-11-05,620,True,76561198070588176,0
1454,2 people found this review funny,2014-11-20,219830,True,76561198051717664,2
1455,1 person found this review funny,2015-02-26,8930,True,76561198051717664,1
1456,1 person found this review funny,2015-09-11,236850,True,76561198051717664,2
1457,2 people found this review funny,2014-08-22,221380,True,76561198051717664,2
1458,1 person found this review funny,2013-12-12,211820,True,76561198054753152,2
1459,2 people found this review funny,2015-11-25,218620,True,76561198032421616,2
1460,1 person found this review funny,2015-04-18,221100,True,76561198086409328,1
1461,1 person found this review funny,2015-08-13,333600,True,76561198062686624,1
1462,1 person found this review funny,2015-08-27,363970,True,76561198093176672,1
1463,1 person found this review funny,2015-08-02,113200,True,76561198093176672,1
1464,4 people found this review funny,2015-04-21,730,True,76561198058928512,2
1465,2 people found this review funny,2015-04-21,570,True,76561198058928512,2
1466,1 person found this review funny,2015-07-15,292180,False,76561198030080000,2
1467,2 people found this review funny,2015-03-14,274940,True,76561198142019424,2
1468,1 person found this review funny,2015-02-08,8190,True,76561198071067184,1
1469,1 person found this review funny,2015-03-31,440,False,76561198060236448,2
1470,2 people found this review funny,2015-03-14,236390,True,76561198036513232,1
1471,1 person found this review funny,2014-03-10,213670,True,76561198064795280,2
1472,1 person found this review funny,2015-06-20,730,True,76561198059874176,1
1473,1 person found this review funny,2015-07-07,208650,True,76561197970814128,2
1474,3 people found this review funny,2015-09-19,730,True,76561198100546272,2
1475,1 person found this review funny,2013-11-28,35450,True,76561198009389808,0
1476,1 person found this review funny,2014-05-29,105600,True,76561198025055104,1
1477,3 people found this review funny,2015-03-27,39000,True,76561198071134336,2
1478,1 person found this review funny,2014-09-17,440,True,76561198054552048,0
1479,4 people found this review funny,2015-06-07,268970,True,76561198001160016,2
1480,1 person found this review funny,2015-07-04,346110,True,76561198001160016,2
1481,2 people found this review funny,2015-08-05,237870,True,76561197993274096,2
1482,10 people found this review funny,2014-09-08,203770,True,76561198061119968,2
1483,16 people found this review funny,2015-07-15,304050,True,76561198066825904,1
1484,1 person found this review funny,2014-11-28,730,True,76561198061611232,2
1485,1 person found this review funny,2015-11-23,300380,True,76561198142784240,2
1486,3 people found this review funny,2015-02-22,224600,True,76561198079254608,1
1487,1 person found this review funny,2015-06-24,22380,True,76561198054457616,2
1488,1 person found this review funny,2015-12-19,274190,True,76561198070264432,2
1489,1 person found this review funny,2015-02-21,550,True,1626466724893520,0
1490,1 person found this review funny,2015-10-10,4000,True,58254410,2
1491,2 people found this review funny,2014-12-30,333600,True,76561198054452800,0
1492,2 people found this review funny,2015-12-07,418070,True,76561198084126032,2
1493,2 people found this review funny,2015-11-05,355950,True,76561198038741056,2
1494,14 people found this review funny,2015-06-20,22330,True,76561198038741056,0
1495,2 people found this review funny,2015-10-07,375960,False,76561198038741056,2
1496,1 person found this review funny,2015-12-02,225540,True,76561198053000576,2
1497,2 people found this review funny,2015-11-26,311210,True,76561198066675344,2
1498,17 people found this review funny,2014-12-17,201290,True,76561198041962272,1
1499,1 person found this review funny,2014-06-27,220200,True,76561198090538256,2
1500,1 person found this review funny,2014-06-22,49520,True,76561197968167456,2
1501,1 person found this review funny,2013-04-19,230410,True,76561198045180160,1
1502,1 person found this review funny,2015-03-09,319630,True,76561198048248288,0
1503,1 person found this review funny,2014-07-17,205100,True,76561198141682432,2
1504,2 people found this review funny,2014-11-17,730,False,76561198111424832,1
1505,1 person found this review funny,2013-12-12,238320,True,76561198007767872,2
1506,41 people found this review funny,2015-11-24,219830,True,76561198026432352,2
1507,1 person found this review funny,2015-06-03,570,True,76561198060398832,1
1508,1 person found this review funny,2015-11-11,208650,True,76561198067786864,2
1509,1 person found this review funny,2014-05-01,220240,True,76561198045657216,2
1510,2 people found this review funny,2015-06-08,15700,True,76561198004240000,1
1511,1 person found this review funny,2015-12-01,72850,True,76561198035287568,0
1512,9 people found this review funny,2015-12-10,278490,False,76561198072983856,0
1513,16 people found this review funny,2015-08-09,386880,True,76561198101379616,0
1514,1 person found this review funny,2014-12-21,225600,True,76561198070638800,1
1515,1 person found this review funny,2014-09-25,104700,False,76561198070638800,0
1516,5 people found this review funny,2015-02-08,286160,True,76561198044711472,1
1517,1 person found this review funny,2015-12-30,252490,True,76561198084329152,2
1518,1 person found this review funny,2014-07-17,304930,True,17829463213,1
1519,1 person found this review funny,2015-06-20,218620,True,76561198102256560,1
1520,9 people found this review funny,2015-12-10,390520,True,76561198062177152,2
1521,1 person found this review funny,2014-11-24,255260,True,76561198006225168,0
1522,6 people found this review funny,2015-04-15,271590,False,76561198043004736,1
1523,2 people found this review funny,2015-01-12,243870,False,76561198073041904,1
1524,2 people found this review funny,2015-05-04,335330,False,76561198081645824,1
1525,1 person found this review funny,2015-05-11,342620,True,76561198072100336,2
1526,1 person found this review funny,2015-02-19,298630,True,76561198088709408,0
1527,2 people found this review funny,2015-01-24,345650,True,76561198064923968,2
1528,1 person found this review funny,2015-07-22,274270,True,76561198087699904,2
1529,2 people found this review funny,2014-06-01,7200,False,76561197977051584,2
1530,1 person found this review funny,2015-10-24,730,True,76561198082569408,2
1531,1 person found this review funny,2015-03-11,255710,True,76561198061971216,2
1532,1 person found this review funny,2015-10-12,440,True,76561198057894592,1
1533,1 person found this review funny,2013-12-19,570,True,76561198080481344,2
1534,2 people found this review funny,2015-06-07,255710,True,76561198046521584,2
1535,1 person found this review funny,2015-07-13,730,True,76561198106769216,1
1536,2 people found this review funny,2015-06-16,346110,True,76561198026497584,2
1537,1 person found this review funny,2014-02-18,72850,True,76561198035790592,2
1538,1 person found this review funny,2015-06-22,208650,True,76561198035790592,2
1539,1 person found this review funny,2014-02-20,105600,True,76561198103805472,1
1540,4 people found this review funny,2014-10-07,322070,True,76561198082516368,2
1541,1 person found this review funny,2015-05-16,730,True,76561198141312384,2
1542,2 people found this review funny,2014-09-13,295710,False,76561198092342176,0
1543,151 people found this review funny,2015-01-13,34900,True,76561198084544544,0
1544,2 people found this review funny,2015-01-06,209650,True,76561198084544544,1
1545,2 people found this review funny,2014-04-01,8190,True,76561198041199232,1
1546,1 person found this review funny,2014-04-01,252490,True,76561198041199232,2
1547,1 person found this review funny,2014-01-11,221100,True,76561198041199232,1
1548,1 person found this review funny,2015-07-13,252950,True,76561198041199232,0
1549,1 person found this review funny,2015-12-20,440,True,76561198130589104,2
1550,1 person found this review funny,2014-07-11,12360,True,76561198066279728,2
1551,1 person found this review funny,2014-07-02,730,True,76561198066279728,2
1552,2 people found this review funny,2015-01-17,45760,True,76561198042111296,0
1553,1 person found this review funny,2014-07-24,240,True,76561198060571520,2
1554,2 people found this review funny,2015-08-18,387860,True,76561198060571520,0
1555,1 person found this review funny,2015-10-28,391540,True,76561198098219776,2
1556,1 person found this review funny,2015-06-02,329130,True,76561198075993552,2
1557,1 person found this review funny,2015-04-24,20920,True,76561198045722352,2
1558,1 person found this review funny,2015-11-14,386360,False,76561197986717776,0
1559,1 person found this review funny,2014-05-30,209670,True,76561198076250688,2
1560,1 person found this review funny,2015-06-29,242680,True,76561198046387168,0
1561,1 person found this review funny,2015-03-27,304930,True,76561198121985904,2
1562,1 person found this review funny,2015-11-21,220900,True,76561198064736352,2
1563,7 people found this review funny,2014-10-10,220160,True,76561198054605648,1
1564,1 person found this review funny,2015-06-29,292030,True,76561198016761280,2
1565,1 person found this review funny,2015-04-16,730,True,76561198103247648,0
1566,1 person found this review funny,2013-12-19,105600,True,76561198103247648,2
1567,6 people found this review funny,2015-04-23,359320,True,76561198035607936,2
1568,1 person found this review funny,2015-05-17,293840,False,76561198058473104,2
1569,2 people found this review funny,2015-03-05,730,True,76561198058473104,0
1570,1 person found this review funny,2015-04-11,313120,True,76561198042297856,2
1571,1 person found this review funny,2013-12-03,230410,False,76561198007988864,1
1572,4 people found this review funny,2015-01-15,242130,True,76561198050358544,2
1573,1 person found this review funny,2015-12-03,218230,True,76561198047755408,2
1574,2 people found this review funny,2014-08-05,440,True,76561198069295424,1
1575,2 people found this review funny,2014-07-12,730,True,97263354,2
1576,1 person found this review funny,2015-11-24,403150,False,76561198084445872,0
1577,7 people found this review funny,2014-11-27,248570,True,76561198053255712,2
1578,1 person found this review funny,2015-08-27,48700,True,76561198083922800,0
1579,1 person found this review funny,2015-08-22,236390,True,76561198121991184,0
1580,2 people found this review funny,2015-06-07,316430,True,76561198060122784,2
1581,1 person found this review funny,2015-12-10,288470,True,76561198062199488,0
1582,3 people found this review funny,2015-08-28,221100,True,76561198062199488,0
1583,3 people found this review funny,2015-06-06,333930,True,76561198069233568,2
1584,3 people found this review funny,2015-11-21,209870,False,76561198083576016,1
1585,1 person found this review funny,2015-12-28,570,True,76561198044718464,2
1586,1 person found this review funny,2015-12-23,417860,False,76561198050243920,2
1587,1 person found this review funny,2015-05-13,440,True,76561198086366368,2
1588,3 people found this review funny,2014-10-16,206210,True,76561198105430560,0
1589,3 people found this review funny,2015-03-11,4000,True,76561198076580608,1
1590,1 person found this review funny,2014-06-09,105600,True,76561198093986320,1
1591,3 people found this review funny,2015-01-22,224420,False,76561197985191296,2
1592,2 people found this review funny,2015-11-08,325300,True,76561197986214624,2
1593,3 people found this review funny,2015-04-20,364450,True,76561197988397120,0
1594,1 person found this review funny,2015-08-28,388520,True,776561197993302016,2
1595,2 people found this review funny,2014-07-18,299890,False,76561197995958784,0
1596,1 person found this review funny,2015-11-20,311210,True,76561197996802976,1
1597,1 person found this review funny,2015-02-24,730,False,1263512533427542784,0
1598,1 person found this review funny,2015-06-01,374570,False,76561198002311328,2
1599,1 person found this review funny,2015-04-25,271590,True,76561198007338256,2
1600,2 people found this review funny,2015-01-10,295270,False,76561198008168336,0
1601,1 person found this review funny,2014-01-12,233250,True,76561198009198592,2
1602,9 people found this review funny,2015-01-26,10500,True,76561198014078032,2
1603,1 person found this review funny,2015-11-06,105600,False,76561198015882368,1
1604,2 people found this review funny,2015-12-01,418340,True,76561198018834496,1
1605,2 people found this review funny,2015-06-06,318220,False,76561198019548288,2
1606,1 person found this review funny,2014-06-25,250180,False,76561198019548288,0
1607,1 person found this review funny,2014-08-22,440,True,76561198019660304,2
1608,1 person found this review funny,2014-11-27,238430,False,76561198020246112,0
1609,1 person found this review funny,2014-10-26,92800,False,76561198023508736,1
1610,1 person found this review funny,2015-12-27,550,True,76561198026200384,2
1611,2 people found this review funny,2015-02-28,10604,True,76561198026766784,2
1612,1 person found this review funny,2015-12-25,360940,False,76561198030867376,0
1613,2 people found this review funny,2014-10-31,22370,False,76561198031938464,2
1614,178 people found this review funny,2015-05-17,354140,True,76561198032576944,1
1615,8 people found this review funny,2015-10-27,388090,True,76561198032576944,0
1616,1 person found this review funny,2014-06-13,294670,True,76561198033266240,0
1617,1 person found this review funny,2015-02-07,241240,True,76561198034823616,2
1618,7 people found this review funny,2015-05-23,373110,False,76561198034842512,0
1619,1 person found this review funny,2015-07-09,22370,True,76561198034842512,1
1620,3 people found this review funny,2015-04-03,308310,True,76561198034857568,2
1621,2 people found this review funny,2015-04-09,24010,True,76561198034857568,2
1622,1 person found this review funny,2015-04-24,205650,True,76561198035062656,2
1623,2 people found this review funny,2015-02-01,201790,False,76561198035704816,0
1624,2 people found this review funny,2015-02-21,4000,True,76561198035781824,2
1625,9 people found this review funny,2014-10-25,20920,True,76561198036142896,0
1626,13 people found this review funny,2015-01-21,265930,True,76561198036142896,1
1627,1 person found this review funny,2014-10-25,47870,True,76561198036142896,0
1628,1 person found this review funny,2015-08-04,227940,True,76561198036848944,0
1629,2 people found this review funny,2015-01-19,226700,True,76561198036921696,1
1630,1 person found this review funny,2015-05-03,232090,True,76561198036921696,2
1631,2 people found this review funny,2013-11-08,219150,True,76561198038567936,2
1632,1 person found this review funny,2014-08-10,227940,False,76561198038567936,1
1633,4 people found this review funny,2014-11-01,236390,False,76561198038567936,2
1634,2 people found this review funny,2014-06-19,224260,False,76561198038567936,0
1635,2 people found this review funny,2014-12-11,33520,False,76561198038567936,0
1636,1 person found this review funny,2015-11-14,377160,True,76561198038612832,2
1637,1 person found this review funny,2015-01-28,263440,True,76561198039197200,2
1638,1 person found this review funny,2015-12-27,250260,True,76561198039479584,0
1639,1 person found this review funny,2015-11-11,377160,True,76561198039514272,1
1640,1 person found this review funny,2015-12-28,301910,True,76561198039514272,1
1641,1 person found this review funny,2015-12-14,221100,True,76561198039917760,2
1642,1 person found this review funny,2014-02-21,221100,True,76561198040157248,2
1643,1 person found this review funny,2015-05-23,1250,True,76561198040511648,1
1644,1 person found this review funny,2015-03-13,730,True,76561198041010912,1
1645,2 people found this review funny,2014-02-07,8870,True,76561198041282976,2
1646,1 person found this review funny,2015-05-08,299360,True,76561198041513792,1
1647,2 people found this review funny,2015-01-22,273110,False,76561198041780064,0
1648,2 people found this review funny,2015-10-17,218620,False,76561198041865056,2
1649,4 people found this review funny,2014-06-03,252490,False,76561198042675136,2
1650,1 person found this review funny,2015-11-29,265930,True,76561198042684704,1
1651,1 person found this review funny,2014-08-17,570,True,76561198042790528,1
1652,1 person found this review funny,2015-11-21,417860,True,76561198043018656,0
1653,28 people found this review funny,2014-11-06,230090,False,76561198043112512,2
1654,5 people found this review funny,2014-11-04,207230,True,76561198043392288,2
1655,1 person found this review funny,2014-04-12,238430,False,76561198043454576,2
1656,4 people found this review funny,2014-12-19,218620,True,76561198044716816,1
1657,1 person found this review funny,2015-11-13,311210,False,76561198044716816,0
1658,1 person found this review funny,2015-04-12,236090,True,76561198045161696,2
1659,2 people found this review funny,2015-06-18,346110,True,76561198045377232,2
1660,1 person found this review funny,2015-06-06,104700,False,76561198045470176,0
1661,3 people found this review funny,2015-10-02,315880,False,76561198045477024,0
1662,1 person found this review funny,2015-08-01,221100,True,76561198045816848,1
1663,2 people found this review funny,2015-07-27,1250,True,76561198046360304,0
1664,9 people found this review funny,2015-03-15,226700,True,76561198046582624,2
1665,1 person found this review funny,2014-09-26,304930,True,76561198047241472,0
1666,1 person found this review funny,2014-06-23,72850,True,76561198047638480,2
1667,12 people found this review funny,2014-12-31,15320,True,76561198047679168,2
1668,1 person found this review funny,2015-12-29,360940,True,76561198047679168,2
1669,1 person found this review funny,2015-06-13,730,True,76561198047693984,0
1670,1 person found this review funny,2014-07-01,730,True,76561198047704112,2
1671,1 person found this review funny,2015-01-09,440,True,76561198047968416,1
1672,2 people found this review funny,2014-12-05,248170,True,76561198048016944,2
1673,3 people found this review funny,2015-02-23,340610,True,76561198048121024,2
1674,1 person found this review funny,2015-11-13,218620,False,7846813956825,1
1675,1 person found this review funny,2015-04-15,271590,True,76561198048334816,2
1676,1 person found this review funny,2015-12-12,287340,True,76561198048334816,0
1677,2 people found this review funny,2015-04-01,203290,False,76561198048350992,2
1678,3 people found this review funny,2015-11-10,377160,True,76561198048435360,0
1679,1 person found this review funny,2015-01-17,297810,False,76561198048499184,1
1680,1 person found this review funny,2015-02-28,295110,True,76561198048506752,2
1681,1 person found this review funny,2014-06-20,200210,True,76561198048591376,0
1682,1 person found this review funny,2015-04-24,242860,True,76561198048713888,1
1683,2 people found this review funny,2014-12-05,440,True,76561198048909920,2
1684,1 person found this review funny,2014-01-01,34330,True,76561198048927472,2
1685,2 people found this review funny,2015-07-19,292030,True,76561198048939536,2
1686,1 person found this review funny,2015-09-09,730,False,76561198049429168,1
1687,2 people found this review funny,2015-09-15,245170,True,76561198049752064,1
1688,3 people found this review funny,2015-01-18,237870,True,76561198050320960,2
1689,1 person found this review funny,2014-12-31,730,True,76561198050351200,2
1690,1 person found this review funny,2015-04-28,232090,False,76561198050506384,0
1691,1 person found this review funny,2012-07-17,1250,True,76561198050506384,0
1692,4 people found this review funny,2015-01-26,263440,False,76561198050776192,1
1693,2 people found this review funny,2015-01-19,730,True,76561198050778016,2
1694,1 person found this review funny,2015-02-10,297000,False,76561198052853168,0
1695,2 people found this review funny,2014-07-23,104600,False,76561198052998864,0
1696,1 person found this review funny,2014-07-27,221910,True,76561198052998864,2
1697,51 people found this review funny,2015-03-29,347630,True,76561198053458384,1
1698,1 person found this review funny,2014-07-02,730,True,76561198053509760,2
1699,1 person found this review funny,2014-11-01,1250,True,76561198053668032,2
1700,1 person found this review funny,2013-08-31,223710,True,76561198053741104,2
1701,1 person found this review funny,2015-02-14,339800,True,76561198054027088,0
1702,1 person found this review funny,2015-06-09,323370,True,76561198054280656,2
1703,1 person found this review funny,2015-02-16,250320,True,76561198055156384,2
1704,4 people found this review funny,2015-01-25,104900,True,76561198055527600,0
1705,13 people found this review funny,2015-07-23,223710,True,76561198055789936,1
1706,1 person found this review funny,2014-10-19,327950,True,76561198055968864,2
1707,1 person found this review funny,2013-12-14,211820,True,76561198055968864,2
1708,2 people found this review funny,2015-04-05,221100,False,76561198056354976,0
1709,1 person found this review funny,2015-10-21,218620,False,76561198056429344,2
1710,1 person found this review funny,2014-12-12,252490,True,76561198056640960,0
1711,1 person found this review funny,2015-01-17,295110,True,76561198056906592,2
1712,6 people found this review funny,2015-01-26,274190,True,76561198056931856,2
1713,3 people found this review funny,2015-10-25,207610,False,76561198057111840,0
1714,1 person found this review funny,2015-01-04,313160,True,76561198057195392,0
1715,7 people found this review funny,2015-05-10,269650,True,76561198057276192,2
1716,1 person found this review funny,2015-02-22,42680,True,76561198057346336,2
1717,1 person found this review funny,2014-09-12,730,True,76561198057346336,0
1718,1 person found this review funny,2014-08-12,220200,True,76561198057810624,2
1719,1 person found this review funny,2015-11-14,227700,True,76561198058135040,1
1720,1 person found this review funny,2014-08-30,243870,True,76561198058625024,0
1721,1 person found this review funny,2015-06-03,323370,True,76561198058657792,1
1722,1 person found this review funny,2015-12-08,376210,True,76561198058675984,2
1723,17 people found this review funny,2014-10-07,22300,True,76561198058697824,0
1724,1 person found this review funny,2014-10-12,304930,True,76561198059088384,2
1725,1 person found this review funny,2014-10-31,319510,True,76561198059330976,2
1726,1 person found this review funny,2015-12-18,332800,True,76561198059330976,2
1727,1 person found this review funny,2015-05-21,730,True,76561198059391728,0
1728,1 person found this review funny,2014-08-02,105600,True,76561198059455136,1
1729,1 person found this review funny,2014-07-09,400,True,76561198059455136,2
1730,2 people found this review funny,2015-07-06,357360,True,76561198059486416,2
1731,3 people found this review funny,2015-02-28,570,True,76561198059540160,1
1732,1 person found this review funny,2015-07-18,232010,False,76561198059579360,2
1733,1 person found this review funny,2013-09-22,55230,True,76561198059699104,2
1734,1 person found this review funny,2015-10-20,206420,True,76561198059699104,1
1735,1 person found this review funny,2014-11-09,304930,True,76561198059943184,1
